id;name;user_id;neighbourhood;apart_type_id;price;minimum_nights
39694836;Habitacion Privada en Moratalaz;302154385;Fontarrón;2;30;1
39696249;Habitación en Madrid, con terraza. Bien comunicado;210136437;Numancia;2;25;1
39705647;PENTHOUSE center with terrace.;2295739;Embajadores;1;70;2
39710402;Acogedor piso en el centro de Madrid;305207958;Embajadores;1;90;3
39710763;Bright &Modern 1Bed Apt,Sleeps 3 nr La Latina;297365702;Palacio;1;56;2
39710829;Cottage & Vintage;73620640;Palacio;1;46;1
39711840;Ático agradable cerca del aeropuerto de Madrid;36797926;Canillas;2;100;2
39712610;Loft entero con encanto y tranquilo. Económico;188714453;Cuatro Caminos;1;50;2
39715110;Habitacion doble// WIFI// Garaje;305242282;Palomeras Sureste;2;34;2
39716505;Habitacion 4 perfecta para ti;179761999;San Andrés;2;26;1
39716913;Hab. individual/WiFi /Desayuno, Vallecas;305242282;Palomeras Sureste;2;24;2
39717091;Hotel Regente, Individual, Relaxing downtown spot;305013228;Sol;2;64;1
39717480;Luxury Penthouse at Gran Vía, Spa Jacuzzi & Views.;305260999;Palacio;1;228;1
39717607;Hotel Regente, Doble Economy;305013228;Sol;2;64;1
39717812;Hotel Regente, Doble Standar;305013228;Universidad;2;69;1
39717944;Hotel Regente, Doble Con Vistas Gran Vía;305013228;Universidad;2;1000;1
39717992;Hotel Regente, Triple, Relaxing downtown spot;305013228;Sol;2;1000;1
39718507;Estupendo apartamento en Malasaña;1148282;Universidad;1;164;2
39719010;Habitación privada;4761745;Trafalgar;2;30;2
39719731;Apartamento original en Atocha;260446405;Pacífico;1;70;1
39720515;PLAZA MAYOR BRILLIANT LOCATION 3bdr 2bth;5500409;Palacio;1;94;3
39721540;Habitación doble en Villa Gonzalo;305274115;Delicias;2;32;3
39722328;PLAZA MAYOR EXQUISITE 3bdr 2bth;113896128;Palacio;1;95;3
39722550;(4) A 10min del Wanda y 20min de SOL;305160129;Rosas;2;20;1
39722929;(2) A 10 min del aeropuerto en coche;305160129;Rosas;2;20;1
39737581;MADRID RÍO LEGAZPI;220103569;Chopera;1;81;2
39737836;PLAZA MAYOR COOL 2bdr 2 bth;113896128;Embajadores;1;76;350
39738865;Estupendo apartamento a escasos metros de Gran Via;305248418;Universidad;1;82;2
39739019;PLAZA MAYOR DINAMYC ·3bdr 3bth;5500409;Palacio;1;100;3
39739171;Ifema Aeropuerto;220103569;Canillas;1;90;3
39740792;PLAZA MAYOR FANTASTIC 3bdr 3bth;113896128;Palacio;1;100;3
39744574;Apartment 1Bd with balcony in Plaza Mayor square. Plaza Mayor I;2105590;Palacio;1;112;1
39744597;Apartment 1Bd with balcony in Plaza Mayor square. Plaza Mayor II;2105590;Palacio;1;169;1
39744599;Apartment 1Bd with balcony in Plaza Mayor square. Plaza Mayor III;2105590;Sol;1;112;1
39747236;STYLISH AND CALM APARTMENT MALASAÑA /GRAN VIA;304268552;Universidad;1;55;4
39748963;Salamanca Full Flat - Piso Entero;206370814;Lista;1;60;1
39749053;Apartamento a estrenar con patio privado 2;305504863;Valdeacederas;1;63;2
39749298;Quiet and light apartment close to Plaza Mayor;5500409;Embajadores;1;50;3
39749481;Confortable and bright apartment in a quiet area;305513526;Ventas;2;21;3
39749912;PLAZA MAYOR LOCATION AND CALM;5500409;Embajadores;1;76;3
39750038;PLAZA MAYOR PERFECT LOCATION;5500409;Embajadores;1;44;3
39750340;PLAZA MAYOR TOP LOCATION APARTMENT;113896128;Embajadores;1;62;3
39751495;Bright and Central Single Room.;298857336;San Diego;2;17;2
39752002;Habitación en piso centrico - Manuel Becerra;16186133;Fuente del Berro;2;40;1
39753585;Habitación Acogedora y confortable;147012567;Valdezarza;2;28;3
39754679;Penthouse with terrace 2 minutes to Plaza Mayor;113896128;Embajadores;1;50;3
39756628;SAN MIGUEL VIEWS AND LOCATION;305572284;Palacio;1;65;25
39765598;Penthouse with private terrace & balcony in Plaza Mayor square. Plaza Mayor IV;2105590;Palacio;1;154;1
39765702;Aparto Gran Vía Madrid;305654250;Palacio;1;35;21
39766700;BNBHolder Heart of ATOCHA & PASEO DEL PRADO;28786243;Palos de Moguer;1;63;2
39767657;Estamos serca de todas las lines de metro;305545532;Pueblo Nuevo;3;40;1
39769403;Precioso Estudio en Madrid;304276508;Trafalgar;1;35;4
39771508;PUERTA DE TOLEDO - 2 bedrooms flat, quite and cosy;220103569;Embajadores;1;164;2
39771607;Habitacion privada;192023080;Los Rosales;2;39;5
39772125;Belle-Haus Paseo del Prado;23276178;Cortes;1;101;2
39772391;Corazon de Malasaña;1148282;Universidad;1;91;2
39773855;Las Nubes;305741334;San Diego;2;20;2
39778364;MALASAÑA's cozy and modern apartment;297553979;Universidad;1;89;2
39786681;Stilish bass in Malasaña`s heart (Madrid ctr);238372410;Universidad;1;129;1
39787176;Bonita habitación en piso acogedor zona Aluche;216108071;Aluche;2;18;28
39789020;Apartamento independiente-Junto IFEMA y AIRPORT;63334355;Canillas;2;36;2
39789426;APARTAMENTO independiente-Junto IFEMA y AIRPORT;63334355;Canillas;2;39;2
39790519;Aeropuerto Ifema Centro Loft;305462311;Simancas;1;50;1
39793141;Habitación cerca del centro de Madrid;305897252;Cármenes;2;16;2
39793165;Apartamento Centro Madrid Plaza Mayor;5719307;Sol;1;194;2
39799648;Habitación en el barrio de Lavapies;294488812;Embajadores;2;37;2
39800364;Luxury Villa Madrid Center;250112582;Guindalera;1;383;1
39800527;Luxury Madrid Center;250112582;Trafalgar;1;256;1
39802989;Habitaciones disponibles;306035900;San Isidro;2;59;1
39806889;Habitación privada en increíble ático con terraza.;136021861;Universidad;2;103;2
39809087;Private room & bathroom in La Latina neighbourhood;18032467;Palacio;2;25;1
39810914;Madrid center room, very comfortable with balcony;260366323;Palacio;2;26;1
39811080;Madrid Center room, Interior space;260366323;Palacio;2;26;1
39811212;Madrid Center Room, La Latina with balcony;260366323;Embajadores;2;26;1
39812369;NICE CENTRIC ROOM;136696867;Gaztambide;2;60;5
39813692;Habitación a 20 minutos del centro (Metro línea 1);45394573;Berruguete;2;20;1
39815062;Single room Alameda de Osuna-Madrid;271843883;Alameda de Osuna;2;15;1
39815085;Apartamento con encanto en el centro.;306296045;Palos de Moguer;1;100;2
39817879;Cozy family room / Habitación familiar acogedora;29100549;Hispanoamérica;2;70;2
39825749;Lugar acogedor y familiar.;256597390;Puerta Bonita;2;20;1
39826158;Atocha train station, centrally located cozy flat.;6697769;Palos de Moguer;2;60;1
39827961;Habitación de invitados 2;207975855;Timón;2;40;1
39828588;Habitacion centro Madrid 10 minutos de plaza mayor;150738382;Palacio;2;101;1
39831307;Hab centro /tribunal/chamberi/chueca;304115732;Trafalgar;2;21;7
39831678;Cozy Room Great Located!;18745854;Palos de Moguer;2;45;2
39833146;Apartamento en Madrid;987393;Aluche;1;75;1
39833583;Loft con parking a 10 minutos de aeropuerto ifema;292805305;Casco Histórico de Vicálvaro;1;60;9
39833809;Habitación 2;3941333;Palos de Moguer;2;58;2
39836050;Casa privada;40967374;Concepción;2;100;2
39838022;Habitacion en Madrid;306547200;Almendrales;2;22;3
39839401;Habitación amplia en Centro de Madrid con balcón;306572445;Embajadores;2;29;1
39842252;Centric bdr, semi-private bathroom & fastest wifi;304325445;Gaztambide;2;22;3
39849499;Casa estilo mediterráneo en Madrid capital;9512427;Simancas;1;75;6
39850650;studio en Madrid;306689748;Simancas;1;36;2
39853280;Great apartment in the center of Madrid.;181673591;Embajadores;1;54;1
39853496;Retiro City Center;230147032;Pacífico;1;79;28
39853548;Habitación Individual en Barrio del Pilar;143788323;Pilar;2;14;7
39854366;Sofisticado apartamento de 1 dormitorio Quevedo;32046323;Cortes;1;100;8
39854885;Elegante apartamento, 1 dorm. en la calle Quevedo;32046323;Cortes;1;100;8
39855779;Apartamento Coqueto y Práctico.;172334496;Argüelles;1;96;2
39858092;Madrid Centro - Latina Plaza Mayor Apartamento;306707090;Palacio;1;66;2
39863808;Habitación privada muy cerca del ifema!;138342982;Corralejos;2;85;2
39864522;CITY CENTER LUXURY LARGE DOUBLE ROOM CHAMBERI;254247765;Arapiles;2;150;1
39865768;Loft con sofa cama;306988559;Gaztambide;3;30;1
39874236;Nice Looking Room;252995994;Chopera;2;50;1
39878443;Vintage & Stylish - 2BD 1.5BTH - Las Ventas;307101418;Fuente del Berro;1;99;1
39879523;Modern & Chic 2BR/2BA apartment in trendy Chueca;231647798;Justicia;1;94;1
39880015;Hostal Cervelo | Habitación Individual;307109778;Cortes;2;59;1
39881302;Hostal Cervelo | Habitación Doble;307109778;Cortes;2;72;1
39881320;LUXURY SALAMANCA - VELAZQUEZ I;258850169;El Viso;1;168;25
39881393;HABITACIÓN PRIVADA EN APARTAMENTO;101362800;Numancia;2;40;2
39881742;Elegant apartment next to Atocha train station;291253690;Palos de Moguer;1;49;3
39881941;Elegant apartment close to plaza castilla & IFMA;291253690;Costillares;1;72;2
39881952;Elegant apt close to plaza Castilla & IFEMA;291253690;Costillares;1;51;2
39882202;Hostal Cervelo | Habitación Doble 2 camas;307109778;Cortes;2;72;1
39882241;Habitación céntrica e 2 camas con balcón;306572445;Palacio;2;29;1
39882270;Estudio Standar 2 Pax;307123621;Sol;1;61;2
39882555;Hostal Cervelo | Habitación Triple;307109778;Cortes;2;95;1
39882735;Hostal Cervelo | Habitación Cuádruple;307109778;Cortes;2;118;1
39883021;Habitación en centro de Madrid, Interior Amplia.;306572445;Palacio;2;29;1
39883319;LAS LETRAS - Nuevo, Limpísimo, Relax en el Patio;302868271;Cortes;1;48;1
39884337;Cómodo duplex con entrada independiente y cochera;158349497;Guindalera;1;45;2
39887396;LAS LETRAS - Encantador, Precioso, Patio - Terraza;302868271;Cortes;1;52;1
39888122;Vivienda Amplia y Luminosa en Plaza de Castilla.;80473977;Castillejos;1;132;2
39893761;Cozy and eclectic room in the center of Madrid;14242334;Palacio;2;68;2
39894822;Stylish apartment in Arguelles, Madrid City Center;16019527;Argüelles;1;225;7
39895387;Confortable y céntrico apartamento en MALASAÑA;9634163;Universidad;1;60;2
39895515;Habitación en el centro de Madrid;307263764;Palacio;2;100;6
39895614;Apartamento un dormitorio;258369011;Valdeacederas;1;44;1
39896289;PLAZA DE ESPAÑA - GRAN VÍA - MALASAÑA;220103569;Universidad;1;116;7
39896941;Habítacion en Serrano;249813152;Castellana;2;35;1
39897890;Latina-Rastro;45147215;Embajadores;2;40;3
39900721;Habitación tranquila con baño incluido;95709457;Ciudad Universitaria;2;25;1
39900976;Luxury Apartment!.... Viva Madrid!;132524597;El Viso;1;200;3
39906184;Cozy room Sol;34212673;Cortes;2;16;15
39906896;Cama paz y armonía es muy luminosa y tranquila;307001341;Ventas;2;50;7
39906964;Habitación y terraza privada en centro de Madrid;197696356;Delicias;2;41;3
39907007;Apto 2 Hab. Zona Bernabéu - Nuevos Ministerio»;115490364;Cuatro Caminos;1;82;2
39907312;apartamento lagasca;232401167;Recoletos;1;250;3
39907707;ESPECTACULAR ÁTICO CON 60M DE TERRAZA EN GRAN VIA;136021861;Palacio;1;400;2
39909222;Habitacion en el centro de madrid muy luminosa;306547200;Almendrales;2;22;3
39909391;Habitación en Malasaña;57790158;Universidad;2;43;2
39911053;Comodo sofa-cama, espacio bonito y zona san blas;66852588;Rosas;3;20;1
39911271;Ritmo, Swing & Jazzy things;307526683;San Isidro;2;12;1
39912403;Bella Hab para 3 prs a 10 pasos de GRAN VÍA (2/10);307533743;Universidad;2;40;1
39912805;Bella Hab para 2 prs a 10 pasos de GRAN VÍA (5/10);307533743;Universidad;2;30;1
39912825;Bella Hab para 3 prs a 10 pasos de GRAN VÍA (1/10);307533743;Universidad;2;40;1
39913478;Letras cool and quiet , 70 m2, 2 BR, 1BTH, 6 pax;105708985;Cortes;1;111;7
39913667;Habitación luminosa cerca de Aeropuerto;221925131;Timón;2;31;1
39913733;Retiro;191400942;Adelfas;2;40;1
39916688;Preciosa habitación!! centro de Madrid - Malasaña;6316104;Universidad;2;25;1
39919302;Habitación tranquila con baño propio;95709457;Vista Alegre;2;25;1
39921330;Tribunal-Callao-Sol-Gran Vía-Santo Domingo;307210018;Sol;2;51;3
39921401;Piso en ventas;137677410;Quintana;1;50;2
39922052;Bella Hab para 2 prs a 10 pasos de GRAN VÍA (3/10);307533743;Universidad;2;35;1
39922312;Bella Hab para 2 prs a 10 pasos de GRAN VÍA (4/10);307533743;Universidad;2;30;1
39923218;Bella Hab para 2 prs a 10 pasos de GRAN VÍA (8/10);307533743;Universidad;2;30;1
39923973;Bella Hab para 2 prs a 10 pasos de GRAN VÍA (9/10);307533743;Universidad;2;30;1
39930270;PISO EXCLUSIVO MADRID CENTRO;304419863;Universidad;1;109;2
39930912;PISO LUJO MONTELEON MADRID;307763216;Trafalgar;1;106;2
39931143;APARTAMENTO LUJO JORGE JUAN;307763216;Goya;1;107;2
39931537;Oriente Palace Apartments - Habitación Doble Delux con Balcón;304290765;Palacio;2;128;1
39931566;Oriente Palace Apartments - Apartamento Superior;304290765;Palacio;2;149;1
39931581;Oriente Palace Apartments - Apartamento;304290765;Palacio;2;126;1
39931595;Oriente Palace Apartments - Estudio twin con vistas;304290765;Palacio;2;124;1
39931621;Oriente Palace Apartments - Estudio Interior.;304290765;Palacio;2;99;1
39931643;Oriente Palace Apartments - Habitacion doble con vistas;304290765;Palacio;2;114;1
39931665;Oriente Palace Apartments - Habitacion Interior;304290765;Palacio;2;85;1
39935683;Habitación en La Elipa;307816944;Ventas;2;100;1
39936129;7 minutos de línea 6 metro Useras de Madrid;38765097;Pradolongo;2;23;3
39937428;Apartamento 2 Habitaciones;232520062;Arapiles;1;55;2
39938846;Stylish Duplex with parking - 2BD 2BTH - Almagro;216203351;Almagro;1;143;1
39939031;Apartamento 100% equipado- Garaje - 1 Hab 2 Baños;5234556;Mirasierra;1;78;2
39939774;El rincón de Banús;178746995;Concepción;1;130;3
39939903;Bella Hab para 2 prs a 10 pasos de GRAN VIA(10/10);307533743;Universidad;2;30;1
39939908;Apartamento turístico Jardines de Asura;301896933;Canillas;1;96;1
39940235;Piso con Cama Matrimonio + Individual;11551711;Palomeras Sureste;1;41;2
39940471;Modern apartment in Madrid;291253690;Valdezarza;1;49;3
39940614;CUATRO CAMINOS - Nuevos Ministerios;220103569;Rios Rosas;1;106;2
39941146;2 BED APARTMENT WITH NEW BRAND NEW PARKING.;9885245;Adelfas;1;38;2
39947070;Eco Apartamento Cerca De Retiro - 4 pax;307926190;Pacífico;1;50;30
39948469;Lovely and Renovated Apartment Room 3-1;35186383;Almendrales;2;16;1
39948986;Lovely and Renovated Apartment Room 3-2;35186383;Moscardó;2;21;1
39949237;Lovely and Renovated Apartment Room 3-3;35186383;Moscardó;2;26;1
39949666;Habitación privada, a 15minutos del centro.;220736419;Palomeras Sureste;2;23;2
39950106;Apartamento en el corazon de Madrid. Sol .;149527823;Sol;1;41;30
39954156;Enjoy Madrid - City center;66155115;Embajadores;1;89;1
39955575;Lagasca Barrio de Salamanca;60986453;Castellana;1;117;3
39957473;Heart of Madrid Museums Theatres Sights - I;156174483;Embajadores;1;153;3
39960015;Habitación con cama de matrimonio, ático terraza;294928601;Adelfas;2;55;2
39960525;Acogedor apartamento en Plaza de España;44823721;Argüelles;1;60;1
39960670;Acogedora Cama Doble;227343420;Palacio;2;74;1
39962039;Heart of Madrid Museums Theatres Sights - II;156174483;Embajadores;1;65;3
39962394;Heart of Madrid Museums Theatres Sights - III;156174483;Embajadores;1;111;3
39964551;zona de Madrid Rio;166001255;Imperial;2;100;3
39966002;Habitación privada en Madrid Rio;14313074;Legazpi;2;20;15
39966578;CHARMING RETIRO PACÍFICO - Parking, 2 Dormitorios;34129781;Pacífico;1;9999;1
39967851;Magistral Apartamento a solo pasos de Gran Vía;40877988;Universidad;1;200;1
39968184;Zona tranquila y bien comunicada;115852120;Quintana;2;21;3
39970225;Nice Apartment Puerta del Sol;296347020;Cortes;1;50;28
39977793;Apartamento renovado luminoso y completo;308223958;Bellas Vistas;1;178;1
39980061;Euro Suite Madrid;272847557;Arapiles;1;65;15
39981319;apartamento duplex , espacioso, bien comunicado;308257292;Numancia;1;64;2
39981812;Habitación en apartamento Avenida América;86040800;Prosperidad;2;48;3
39982406;LUXURY 5 BEDROOM APARTMENT IN MONCLOA-ARAVACA;308267305;El Plantío;1;250;7
39984157;Habitación Doble, Madrid;308284639;Aluche;2;60;4
39985901;Acogedor estudio junto al popular RASTRO de Madrid;299052656;Embajadores;1;50;1
39986357;Habitación en el centro Madrid zona lavapies;297927558;Embajadores;2;50;1
39986420;Estudio apartamento en semisótano;308305699;San Isidro;1;48;7
39987681;Habitación en ático con vistas parking incluido;25190991;Vallehermoso;2;44;2
39995735;Piso Madrid - Río - Muy cerca del centro;308404153;Puerta del Angel;1;60;2
39999171;Private room in Legazpi (15 min to the center);20910002;Legazpi;2;44;3
40000279;Luxury Bernabéu - The 'Madrid' Room;307792829;Berruguete;2;73;1
40003700;Bonito Apartamento C/ Alcalá -Quintana;94320350;Ventas;1;100;3
40004426;Alquiler habitacion por días.;69527379;Valdeacederas;2;34;2
40006167;Habitacion y baño en zofio zona plaza eliptica;308517666;Zofío;2;26;1
40007326;Se alquila habitacion centrica cerca del metro;308517776;Canillejas;2;23;2
40007334;HABITACIÓN MODERNA;200904107;Embajadores;2;120;1
40007495;Habitación con artista;122690396;San Diego;2;26;1
40009953;Piso en las Águilas;308554280;Aguilas;1;71;6
40011784;:)Lovely Suite With Kitchen in Madrid Centre,Sol(:;174460397;Sol;2;28;1
40016500;En pleno Madrid Centro-Chueca-Amidst Chueca-Center;287814735;Justicia;1;89;5
40020359;Espectacular apartamento en La Latina;308662572;Embajadores;1;79;1
40020380;RETIRO Apartment II (1BR 1BT);17499500;Niño Jesús;1;80;1
40020665;IFEMA/Conde Orgaz 8pax 3bd 2bth parking;8780654;Piovera;1;90;5
40023129;ALMIRANTE II;28038703;Justicia;1;160;3
40023621;Deluxe Apartment Colon Suites III;233841185;Justicia;1;185;4
40023752;*🥘Plaza Mayor & La Latina-2 Apts-FREE Cancelation;192607160;Embajadores;1;399;1
40023955;ESPOZ Y MINA II;28038703;Cortes;1;175;3
40024116;GENERAL PARDIÑAS II;28038703;Goya;1;166;3
40024546;Espectacular Apto. Centro de Madrid C/Infantas 3-6;40877988;Justicia;1;125;1
40025038;MONTE ESQUINZA;28038703;Almagro;1;217;3
40025126;ORTEGA Y GASSET;28038703;Lista;1;166;3
40025162;PADILLA II;28038703;Lista;1;171;3
40025365;Bello Apto. en Centro de Madrid, C/Infantas 1-3;40877988;Justicia;1;77;1
40025717;Modern apartment near Puerta del Sol;140271653;Embajadores;1;91;3
40026235;Luxury Bernabéu - The 'New-York' Room;307792829;Berruguete;2;67;1
40028286;Apartment in La latina with almudena views;308718974;Palacio;1;91;2
40028818;Cómoda y muy acogedora baño privado a pasos metro;45533987;Pacífico;2;25;1
40029083;1 STEP TO RETIRO PARK AND GRAN VIA-PRADO MUSEUM;198046109;Recoletos;1;69;1
40031097;Alquiler cuarto en atocha, Excelente ubicación!;130213978;Pacífico;2;38;1
40040762;APARTAMENTO EN EL CENTRO DE MADRID;99725790;Delicias;1;100;1
40041590;Modern apartment in Madrid's trendy Malasaña;97748226;Universidad;1;250;2
40047338;Cozy bedroom in Madrid - 15 min from city center;308876634;Ventas;2;18;1
